		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
19/09/16	8:00 a	7.3	7.3	6.4	66	1.3	1.8	NW	6.44	5.8	NW	6.2	6.9	5.8	8.8	467.1	0.00	0.0	340	29.24	533	3.1	0.73	5.8	0.461	0.000	19.5	29	1.0	17.4	6.11	 .0458	0.18	1401	1	100.0	60
19/09/16	9:00 a	7.8	7.9	7.3	61	0.8	2.7	NW	9.66	6.7	W	6.1	7.4	5.7	6.7	467.1	0.00	0.0	203	17.46	457	2.1	0.50	5.6	0.438	0.000	19.7	29	1.1	17.6	6.10	 .0458	0.13	1381	1	100.0	60
19/09/16	10:00 a	8.7	8.8	7.8	56	0.4	4.5	WNW	16.09	9.8	WNW	5.9	8.2	5.3	7.1	466.5	0.00	0.0	326	28.04	506	3.5	0.83	7.9	0.400	0.000	20.1	29	1.5	18.0	6.09	 .0457	0.20	1397	1	100.0	60
19/09/16	11:00 a	8.9	9.1	8.7	58	1.1	3.1	NW	11.27	8.5	NW	7.2	8.4	6.7	8.3	466.1	0.00	0.0	296	25.46	355	3.1	0.73	3.6	0.391	0.000	20.3	29	1.7	18.3	6.08	 .0456	0.18	1401	1	100.0	60
19/09/16	12:00 p	9.3	9.4	8.9	54	0.5	3.6	NW	12.87	8.5	WNW	7.3	8.8	6.7	7.2	465.7	0.00	0.0	192	16.51	371	1.8	0.42	3.7	0.375	0.000	20.3	30	2.2	18.3	6.25	 .0455	0.15	1375	1	100.0	60
19/09/16	1:00 p	10.0	10.0	9.4	57	1.9	2.7	SSW	9.66	5.4	NW	8.7	9.5	8.2	9.3	465.2	0.00	0.0	241	20.73	383	1.9	0.45	2.9	0.347	0.000	20.4	30	2.3	18.4	6.25	 .0454	0.15	1360	1	99.4	60
19/09/16	2:00 p	10.0	10.8	10.0	63	3.3	2.7	SW	9.66	8.0	WSW	8.7	9.6	8.3	10.9	465.0	0.00	0.0	382	32.86	761	2.0	0.47	2.9	0.347	0.000	20.6	30	2.4	18.6	6.25	 .0454	0.23	1379	1	100.0	60
19/09/16	3:00 p	7.2	10.0	7.2	77	3.5	4.5	SW	16.09	9.8	SW	4.2	7.1	4.0	3.4	465.3	0.80	3.0	93	8.00	130	0.0	0.00	0.0	0.463	0.000	20.4	30	2.3	18.4	6.25	 .0454	0.08	1029	1	75.2	60
19/09/16	4:00 p	5.1	7.2	5.1	81	2.1	4.5	SW	16.09	8.9	WSW	1.7	4.9	1.5	0.9	465.7	0.00	0.0	71	6.11	232	0.0	0.00	0.0	0.551	0.000	20.3	31	2.6	18.4	6.38	 .0455	0.05	1201	1	87.8	60
19/09/16	5:00 p	4.3	5.1	4.3	84	1.8	1.3	SSW	4.83	4.5	S	3.3	4.2	3.2	1.1	466.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.586	0.000	20.2	32	3.0	18.3	6.55	 .0455	0.00	1269	1	92.8	60
19/09/16	6:00 p	4.3	4.4	4.2	84	1.8	0.9	WNW	3.22	3.6	SW	4.1	4.2	4.0	1.3	466.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.586	0.000	20.2	32	3.0	18.3	6.55	 .0456	0.00	1182	1	86.4	60
19/09/16	7:00 p	4.3	4.5	4.2	83	1.7	1.3	NW	4.83	4.0	WNW	3.4	4.2	3.3	0.6	467.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.583	0.000	19.8	31	2.1	17.8	6.40	 .0458	0.03	1308	1	95.6	60
19/09/16	8:00 p	4.3	4.4	4.3	82	1.5	0.9	WSW	3.22	3.1	WSW	4.2	4.2	4.0	1.3	467.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.583	0.000	19.4	31	1.8	17.4	6.41	 .0458	0.03	1275	1	93.2	60
19/09/16	9:00 p	4.3	4.3	4.2	81	1.4	1.3	WSW	4.83	3.6	WSW	3.4	4.2	3.2	0.6	467.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.583	0.000	19.1	30	1.1	17.1	6.25	 .0459	0.03	1343	1	98.2	60
19/09/16	10:00 p	4.3	4.7	4.3	81	1.4	0.9	W	3.22	3.1	WNW	4.2	4.2	4.0	1.3	467.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.583	0.000	19.0	30	1.0	17.0	6.25	 .0459	0.03	1305	1	95.4	60
19/09/16	11:00 p	4.1	4.3	4.1	82	1.3	1.3	WSW	4.83	3.6	W	3.2	3.9	3.0	0.3	466.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.593	0.000	18.9	30	1.0	16.9	6.25	 .0459	0.03	1272	1	93.0	60
20/09/16	12:00 a	3.7	4.2	3.7	84	1.2	1.3	NW	4.83	3.6	WNW	2.7	3.6	2.6	-0.1	466.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.611	0.000	18.8	30	0.9	16.8	6.25	 .0458	0.03	1271	1	92.9	60
20/09/16	1:00 a	2.0	3.6	2.0	87	0.1	1.3	ENE	4.83	2.7	ENE	0.8	1.9	0.7	-2.1	466.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.681	0.000	18.6	30	0.7	16.6	6.25	 .0459	0.00	1242	1	90.8	60
20/09/16	2:00 a	2.1	2.1	1.8	89	0.4	0.4	E	1.61	2.2	E	2.1	2.0	2.0	-0.7	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.678	0.000	18.6	29	0.2	16.4	6.14	 .0459	0.00	1273	1	93.1	60
20/09/16	3:00 a	2.4	2.5	2.0	89	0.8	0.4	E	1.61	1.3	E	2.4	2.4	2.4	-0.3	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.662	0.000	18.4	29	0.1	16.3	6.15	 .0459	0.00	1216	1	88.9	60
20/09/16	4:00 a	2.6	2.8	2.5	89	0.9	0.9	E	3.22	3.1	E	2.2	2.5	2.2	-0.6	466.3	0.00	0.0	0	0.00	5	0.0	0.00	0.0	0.657	0.000	18.4	29	0.1	16.3	6.15	 .0459	0.00	1292	1	94.4	60
20/09/16	5:00 a	2.9	2.9	2.5	89	1.3	1.8	E	6.44	3.6	ENE	1.2	2.9	1.2	-1.1	466.8	0.00	0.0	29	2.49	70	0.0	0.00	0.0	0.641	0.000	18.4	29	0.1	16.3	6.15	 .0460	0.03	1201	1	87.8	60
20/09/16	6:00 a	4.8	4.8	2.9	80	1.7	0.9	E	3.22	2.2	E	4.8	4.7	4.6	2.7	467.1	0.00	0.0	169	14.54	287	0.7	0.16	1.3	0.562	0.000	18.8	32	1.8	16.9	6.55	 .0459	0.08	1083	1	79.2	60
20/09/16	7:00 a	6.9	7.3	4.8	65	0.8	0.4	WNW	1.61	3.6	WNW	6.9	6.5	6.5	12.2	467.1	0.00	0.0	388	33.37	803	2.4	0.57	4.5	0.477	0.000	19.5	32	2.4	17.6	6.55	 .0458	0.18	1281	1	93.6	60
20/09/16	8:00 a	8.1	8.1	6.7	62	1.3	0.9	NW	3.22	4.0	NNW	8.1	7.7	7.7	10.6	467.0	0.00	0.0	376	32.34	1179	3.7	0.87	8.3	0.426	0.000	19.8	32	2.6	17.9	6.55	 .0457	0.20	1364	1	99.7	60
20/09/16	9:00 a	8.9	9.1	8.1	58	1.1	0.9	N	3.22	4.9	WNW	8.9	8.4	8.4	11.6	466.6	0.00	0.0	400	34.40	1109	4.3	1.01	9.7	0.391	0.000	20.2	32	3.0	18.3	6.55	 .0456	0.20	1380	1	100.0	60
20/09/16	10:00 a	9.8	9.9	8.9	55	1.2	0.9	SW	3.22	3.1	SW	9.8	9.2	9.2	11.9	466.1	0.00	0.0	406	34.92	1359	4.7	1.11	11.6	0.356	0.000	20.7	32	3.4	18.8	6.55	 .0454	0.23	1379	1	100.0	60
20/09/16	11:00 a	9.9	10.0	9.7	55	1.3	1.8	SW	6.44	4.0	WNW	9.3	9.4	8.8	10.9	465.6	0.00	0.0	342	29.42	436	3.5	0.83	4.3	0.350	0.000	21.1	32	3.8	19.2	6.55	 .0453	0.18	1399	1	100.0	60
20/09/16	12:00 p	7.4	10.1	7.3	67	1.7	4.0	SW	14.48	8.5	SSW	4.7	7.1	4.3	5.8	465.0	0.00	0.0	284	24.43	439	3.0	0.71	4.2	0.456	0.000	20.7	32	3.4	18.8	6.55	 .0453	0.20	1393	1	100.0	60
20/09/16	1:00 p	6.9	8.0	6.8	72	2.2	4.9	SW	17.70	9.4	S	3.5	6.6	3.2	3.9	464.6	0.00	0.0	217	18.66	304	1.9	0.45	2.9	0.477	0.000	20.9	33	4.0	19.1	6.66	 .0452	0.15	1329	1	97.1	60
20/09/16	2:00 p	8.3	8.8	6.6	62	1.4	4.5	S	16.09	9.4	S	5.4	7.8	4.9	5.3	464.7	0.00	0.0	182	15.65	378	1.0	0.24	1.4	0.419	0.000	21.0	34	4.5	19.2	6.85	 .0452	0.13	1324	1	96.8	60
20/09/16	3:00 p	7.8	8.3	7.5	60	0.5	3.6	SSW	12.87	9.8	SW	5.4	7.3	5.0	5.1	464.6	0.00	0.0	140	12.04	432	0.6	0.14	1.6	0.440	0.000	21.1	34	4.6	19.3	6.85	 .0452	0.13	1270	1	92.8	60
20/09/16	4:00 p	6.3	7.9	6.3	72	1.7	2.7	SW	9.66	5.4	SW	4.3	6.1	4.1	2.2	465.0	0.00	0.0	13	1.12	33	0.0	0.00	0.0	0.500	0.000	21.0	34	4.5	19.2	6.85	 .0452	0.05	1160	1	84.8	60
20/09/16	5:00 p	5.7	6.3	5.7	80	2.5	1.8	S	6.44	6.7	NW	4.3	5.5	4.2	2.1	465.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.528	0.000	20.7	34	4.3	19.0	6.85	 .0454	0.03	1180	1	86.3	60
20/09/16	6:00 p	4.3	5.7	4.3	84	1.9	4.0	NNW	14.48	8.5	N	1.0	4.2	0.9	-1.6	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.583	0.000	20.5	34	4.1	18.8	6.85	 .0454	0.03	1370	1	100.0	60
20/09/16	7:00 p	3.2	4.3	3.2	89	1.6	2.2	N	8.05	8.0	N	1.1	3.2	1.0	-1.7	466.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.630	0.000	20.2	33	3.4	18.4	6.68	 .0456	0.03	1400	1	100.0	60
20/09/16	8:00 p	3.3	3.3	3.2	89	1.7	0.4	NE	1.61	2.2	NNW	3.3	3.3	3.3	0.6	466.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.625	0.000	19.8	33	3.0	17.9	6.70	 .0456	0.00	1363	1	99.6	60
20/09/16	9:00 p	3.7	3.7	3.2	89	2.0	0.9	NE	3.22	3.1	E	3.4	3.6	3.4	0.7	466.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.611	0.000	19.5	32	2.4	17.6	6.55	 .0457	0.00	1398	1	100.0	60
20/09/16	10:00 p	3.9	4.0	3.7	89	2.3	0.0	NE	0.00	1.3	NE	3.9	3.9	3.9	1.2	466.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.600	0.000	19.3	32	2.2	17.4	6.55	 .0457	0.00	1401	1	100.0	60
20/09/16	11:00 p	3.3	4.0	2.7	90	1.8	1.3	E	4.83	3.1	NE	2.2	3.2	2.2	-0.5	465.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.627	0.000	19.2	32	2.1	17.3	6.55	 .0457	0.00	1399	1	100.0	60
21/09/16	12:00 a	3.4	3.4	3.3	89	1.8	0.0	E	0.00	0.9	E	3.4	3.4	3.4	0.7	465.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.620	0.000	19.1	32	2.0	17.2	6.55	 .0457	0.00	1403	1	100.0	60
21/09/16	1:00 a	2.8	3.6	2.8	89	1.2	0.4	NNE	1.61	1.3	NE	2.8	2.8	2.8	0.1	465.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.646	0.000	18.9	31	1.4	17.0	6.43	 .0457	0.00	1374	1	100.0	60
21/09/16	2:00 a	2.7	2.8	2.4	91	1.4	0.0	NNE	0.00	0.9	NNE	2.7	2.7	2.7	0.0	465.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.650	0.000	18.8	31	1.3	16.9	6.43	 .0457	0.00	1373	1	100.0	60
21/09/16	3:00 a	3.1	3.1	2.7	91	1.7	0.9	ENE	3.22	2.2	ENE	2.8	3.0	2.7	0.1	465.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.637	0.000	18.8	31	1.3	16.9	6.43	 .0458	0.00	1398	1	100.0	60
21/09/16	4:00 a	3.0	3.1	2.8	90	1.5	1.3	ENE	4.83	3.6	E	1.9	2.9	1.8	-0.8	465.8	0.00	0.0	0	0.00	5	0.0	0.00	0.0	0.639	0.000	18.7	31	1.2	16.8	6.44	 .0458	0.00	1376	1	100.0	60
21/09/16	5:00 a	4.0	4.2	3.0	87	2.0	0.9	S	3.22	2.7	E	3.8	3.9	3.7	0.5	466.3	0.00	0.0	66	5.68	127	0.0	0.00	0.0	0.597	0.000	18.7	31	1.2	16.8	6.44	 .0458	0.00	1375	1	100.0	60
21/09/16	6:00 a	5.2	5.2	3.9	82	2.3	0.4	ENE	1.61	1.8	ENE	5.2	5.0	5.0	2.8	466.7	0.00	0.0	146	12.56	190	0.6	0.14	1.1	0.549	0.000	19.3	34	3.0	17.5	6.85	 .0457	0.08	1320	1	96.5	60
21/09/16	7:00 a	6.7	6.7	5.2	74	2.4	0.4	NNW	1.61	3.6	WNW	6.7	6.4	6.4	9.3	466.7	0.00	0.0	272	23.40	754	1.9	0.45	3.9	0.486	0.000	19.9	34	3.6	18.2	6.85	 .0456	0.13	1191	1	87.1	60
21/09/16	8:00 a	7.7	7.7	6.7	69	2.3	2.2	WNW	8.05	8.9	NW	6.3	7.4	6.0	9.1	466.8	0.00	0.0	352	30.28	640	2.7	0.64	4.6	0.444	0.000	20.3	34	3.9	18.6	6.85	 .0455	0.18	1256	1	91.8	60
21/09/16	9:00 a	8.5	8.6	7.6	59	0.9	1.8	W	6.44	6.3	WNW	7.7	8.1	7.2	10.2	466.4	0.00	0.0	383	32.94	508	3.7	0.87	5.8	0.410	0.000	20.7	35	4.7	19.1	7.05	 .0454	0.20	1354	1	99.0	60
21/09/16	10:00 a	8.6	8.7	8.3	58	0.8	2.7	NW	9.66	8.0	NW	7.0	8.1	6.5	8.9	465.9	0.00	0.0	375	32.25	439	4.1	0.97	4.8	0.407	0.000	21.1	34	4.6	19.3	6.85	 .0453	0.20	1354	1	99.0	60
21/09/16	11:00 a	9.0	9.4	8.6	64	2.5	1.8	ESE	6.44	6.7	SE	8.2	8.6	7.8	10.0	465.4	0.00	0.0	347	29.85	464	3.5	0.83	4.8	0.389	0.000	21.3	34	4.8	19.6	6.84	 .0452	0.18	1376	1	100.0	60
21/09/16	12:00 p	9.9	9.9	8.8	60	2.5	4.0	S	14.48	8.0	S	7.6	9.4	7.2	11.3	464.8	0.00	0.0	735	63.22	1120	6.5	1.53	9.1	0.352	0.000	21.4	33	4.4	19.7	6.64	 .0452	0.38	1398	1	100.0	60
21/09/16	1:00 p	9.3	10.2	9.3	67	3.5	4.5	SW	16.09	8.9	SW	6.6	9.0	6.3	10.2	464.7	0.00	0.0	818	70.36	1088	5.8	1.37	7.8	0.377	0.000	21.6	33	4.6	19.8	6.63	 .0451	0.43	1396	1	100.0	60
21/09/16	2:00 p	9.8	10.1	9.1	60	2.4	4.0	S	14.48	8.0	W	7.4	9.3	7.0	10.6	464.3	0.00	0.0	576	49.54	944	3.1	0.73	5.0	0.356	0.000	21.9	34	5.3	20.4	6.82	 .0450	0.30	1401	1	100.0	60
21/09/16	3:00 p	9.9	10.9	9.8	61	2.8	2.2	S	8.05	7.6	SW	8.9	9.5	8.5	9.8	464.5	0.00	0.0	236	20.30	497	0.6	0.14	1.4	0.350	0.000	21.9	35	5.8	20.5	7.02	 .0450	0.15	1400	1	100.0	60
21/09/16	4:00 p	5.3	9.9	5.3	82	2.5	1.8	SW	6.44	7.2	SW	3.9	5.1	3.8	1.7	465.1	1.20	5.2	3	0.26	16	0.0	0.00	0.0	0.544	0.000	21.8	35	5.6	20.3	7.03	 .0451	0.03	1388	1	100.0	60
21/09/16	5:00 p	2.9	5.3	2.9	92	1.7	1.8	N	6.44	6.3	N	1.2	2.8	1.1	-1.1	465.8	1.60	2.8	0	0.00	0	0.0	0.00	0.0	0.644	0.000	21.4	35	5.3	19.8	7.04	 .0452	0.00	1382	1	100.0	60
21/09/16	6:00 p	1.2	2.9	1.2	94	0.3	1.8	N	6.44	4.5	N	-0.8	1.1	-0.9	-3.6	466.2	1.20	2.0	0	0.00	0	0.0	0.00	0.0	0.715	0.000	21.1	35	5.0	19.4	7.05	 .0453	0.00	1398	1	100.0	60
21/09/16	7:00 p	1.8	1.8	1.2	95	1.1	0.4	E	1.61	1.8	NNE	1.8	1.8	1.8	-0.9	466.3	0.60	1.0	0	0.00	0	0.0	0.00	0.0	0.690	0.000	20.7	35	4.7	19.1	7.05	 .0454	0.00	1390	1	100.0	60
21/09/16	8:00 p	2.3	2.3	1.8	94	1.5	0.4	SSW	1.61	1.8	S	2.3	2.3	2.3	-0.3	466.3	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.667	0.000	20.5	34	4.1	18.8	6.85	 .0455	0.00	1373	1	100.0	60
21/09/16	9:00 p	2.2	2.3	2.1	93	1.2	0.4	SSW	1.61	1.3	SSW	2.2	2.2	2.2	-0.4	466.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.671	0.000	20.1	34	3.7	18.3	6.85	 .0455	0.00	1374	1	100.0	60
21/09/16	10:00 p	1.8	2.6	1.8	94	0.9	0.9	E	3.22	2.7	E	1.4	1.8	1.4	-1.3	465.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.690	0.000	19.8	33	3.0	17.9	6.70	 .0456	0.00	1400	1	100.0	60
21/09/16	11:00 p	2.0	2.0	1.7	95	1.3	0.9	E	3.22	2.2	E	1.6	2.0	1.6	-1.1	465.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.681	0.000	19.6	33	2.8	17.7	6.71	 .0456	0.00	1379	1	100.0	60
22/09/16	12:00 a	1.4	2.0	1.4	95	0.7	0.4	E	1.61	1.8	E	1.4	1.4	1.4	-1.3	465.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.704	0.000	19.3	33	2.6	17.4	6.72	 .0456	0.00	1380	1	100.0	60
22/09/16	1:00 a	1.3	1.4	1.3	95	0.6	0.4	NE	1.61	1.8	N	1.3	1.3	1.3	-1.4	465.0	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.708	0.000	19.1	32	2.0	17.2	6.55	 .0456	0.00	1398	1	100.0	60
22/09/16	2:00 a	1.7	1.8	1.3	95	1.0	0.9	E	3.22	2.2	E	1.3	1.7	1.3	-1.4	465.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.692	0.000	19.0	32	1.9	17.1	6.55	 .0457	0.00	1400	1	100.0	60
22/09/16	3:00 a	1.8	1.9	1.8	94	0.9	1.3	E	4.83	3.1	ESE	0.5	1.8	0.5	-2.2	465.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.690	0.000	18.9	32	1.9	17.1	6.55	 .0457	0.00	1399	1	100.0	60
22/09/16	4:00 a	2.1	2.1	1.7	94	1.2	0.9	E	3.22	2.2	E	1.7	2.1	1.7	-0.9	465.6	0.00	0.0	0	0.00	5	0.0	0.00	0.0	0.676	0.000	18.8	32	1.8	16.9	6.55	 .0457	0.00	1400	1	100.0	60
22/09/16	5:00 a	2.7	2.7	2.1	94	1.8	0.4	E	1.61	2.2	NW	2.7	2.7	2.7	-0.9	466.2	0.20	0.0	34	2.92	79	0.0	0.00	0.0	0.653	0.000	18.8	32	1.8	16.9	6.55	 .0458	0.00	1400	1	100.0	60
22/09/16	6:00 a	3.4	3.4	2.7	92	2.3	0.4	NE	1.61	2.2	NE	3.4	3.4	3.4	1.3	466.5	0.00	0.0	150	12.90	272	0.6	0.14	1.4	0.620	0.000	19.3	34	3.0	17.5	6.85	 .0457	0.08	1365	1	99.8	60
22/09/16	7:00 a	4.6	4.6	3.4	90	3.1	1.8	NE	6.44	4.0	ENE	3.2	4.6	3.1	10.1	466.6	0.00	0.0	438	37.67	793	2.7	0.64	5.2	0.572	0.000	20.1	35	4.1	18.4	7.05	 .0456	0.18	1357	1	99.2	60
22/09/16	8:00 a	6.2	6.2	4.6	80	3.0	0.9	NE	3.22	3.1	ENE	6.2	6.1	6.1	9.1	466.6	0.00	0.0	354	30.45	635	3.4	0.80	8.5	0.505	0.000	20.5	35	4.5	18.8	7.05	 .0455	0.18	1284	1	93.9	60
22/09/16	9:00 a	7.4	7.4	6.3	75	3.2	1.3	ENE	4.83	3.1	E	6.9	7.2	6.7	9.3	466.3	0.00	0.0	344	29.59	489	3.6	0.85	6.0	0.456	0.000	20.9	35	4.8	19.2	7.05	 .0454	0.15	1395	1	100.0	60
22/09/16	10:00 a	8.1	8.1	7.4	67	2.3	0.9	WSW	3.22	3.1	S	8.1	7.7	7.7	9.1	466.0	0.20	0.0	261	22.45	390	2.8	0.66	4.3	0.428	0.000	21.1	36	5.4	19.4	7.25	 .0453	0.13	1381	1	100.0	60
22/09/16	11:00 a	9.1	9.1	8.1	65	2.9	0.9	NW	3.22	5.4	NW	9.1	8.7	8.7	10.4	465.5	0.00	0.0	292	25.12	452	3.2	0.75	5.3	0.384	0.000	21.3	35	5.2	19.6	7.04	 .0452	0.15	1398	1	100.0	60
22/09/16	12:00 p	10.4	10.4	9.1	60	3.0	0.4	NW	1.61	3.6	NW	10.4	9.9	9.9	13.2	464.9	0.00	0.0	469	40.34	1211	4.8	1.13	10.2	0.331	0.000	21.4	36	5.7	19.8	7.23	 .0451	0.23	1303	1	95.2	60
22/09/16	1:00 p	11.3	11.3	10.4	54	2.3	1.3	SW	4.83	4.5	SW	11.3	10.6	10.6	14.1	464.3	0.00	0.0	499	42.92	990	4.8	1.13	8.8	0.292	0.000	21.9	36	6.1	20.4	7.19	 .0450	0.30	1357	1	99.2	60
22/09/16	2:00 p	10.3	11.3	10.3	60	2.8	2.7	SW	9.66	6.3	WSW	9.1	9.8	8.6	8.6	464.3	0.00	0.0	150	12.90	262	1.2	0.28	3.5	0.336	0.000	21.9	36	6.1	20.4	7.19	 .0450	0.13	1330	1	97.2	60
22/09/16	3:00 p	10.0	10.4	10.0	62	3.0	2.7	WSW	9.66	5.4	SW	8.7	9.6	8.3	8.8	464.5	0.00	0.0	169	14.54	471	0.6	0.14	1.4	0.347	0.000	21.8	37	6.4	20.3	7.33	 .0450	0.13	1219	1	89.1	60
22/09/16	4:00 p	8.7	10.0	8.7	71	3.8	2.7	W	9.66	5.4	W	7.2	8.4	6.9	5.2	464.9	0.00	0.0	18	1.55	104	0.0	0.00	0.0	0.400	0.000	21.8	37	6.4	20.3	7.33	 .0450	0.05	1201	1	87.8	60
22/09/16	5:00 p	6.6	8.7	6.6	80	3.4	2.2	SW	8.05	4.9	SSW	5.1	6.5	4.9	2.8	465.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.488	0.000	21.6	37	6.2	20.1	7.33	 .0451	0.03	1357	1	99.2	60
22/09/16	6:00 p	5.8	6.6	5.8	83	3.2	1.3	SW	4.83	4.0	SW	5.1	5.7	5.0	2.3	466.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.521	0.000	21.4	37	6.1	19.8	7.34	 .0452	0.03	1369	1	100.0	60
22/09/16	7:00 p	5.5	5.8	5.5	84	3.0	0.4	SW	1.61	2.7	SW	5.5	5.4	5.4	2.7	466.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.535	0.000	20.8	36	5.2	19.2	7.24	 .0454	0.00	1366	1	99.9	60
22/09/16	8:00 p	5.6	5.6	5.3	84	3.1	0.9	SW	3.22	2.2	SW	5.6	5.4	5.4	2.8	466.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.532	0.000	20.4	36	4.9	18.8	7.23	 .0455	0.00	1341	1	98.0	60
22/09/16	9:00 p	5.2	5.7	5.2	85	2.9	0.4	NW	1.61	2.2	NW	5.2	5.1	5.1	2.4	466.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.546	0.000	20.1	35	4.1	18.4	7.05	 .0456	0.00	1402	1	100.0	60
22/09/16	10:00 p	4.6	5.2	4.5	90	3.1	0.4	NE	1.61	2.2	NE	4.6	4.5	4.5	1.8	466.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.574	0.000	19.8	35	3.9	18.2	7.05	 .0456	0.00	1402	1	100.0	60
22/09/16	11:00 p	4.9	4.9	4.5	88	3.1	0.4	E	1.61	2.2	NE	4.9	4.9	4.9	2.2	466.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.558	0.000	19.7	34	3.4	17.9	6.85	 .0456	0.00	1382	1	100.0	60
23/09/16	12:00 a	4.6	4.9	4.6	89	2.9	0.9	NE	3.22	2.2	E	4.4	4.5	4.4	1.7	466.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.574	0.000	19.5	34	3.2	17.7	6.85	 .0456	0.00	1374	1	100.0	60
23/09/16	1:00 a	4.7	4.7	4.5	89	3.0	0.4	E	1.61	2.7	ENE	4.7	4.6	4.6	1.9	466.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.569	0.000	19.4	34	3.1	17.6	6.85	 .0457	0.00	1395	1	100.0	60
23/09/16	2:00 a	4.7	4.9	4.7	87	2.7	0.9	NW	3.22	3.1	ENE	4.6	4.6	4.4	1.8	466.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.569	0.000	19.3	34	3.0	17.5	6.85	 .0457	0.00	1403	1	100.0	60
23/09/16	3:00 a	4.4	4.6	4.2	87	2.5	0.9	E	3.22	2.2	ESE	4.3	4.3	4.2	1.6	466.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.579	0.000	19.1	33	2.4	17.3	6.72	 .0457	0.00	1402	1	100.0	60
23/09/16	4:00 a	3.4	4.5	3.4	87	1.4	0.9	SSW	3.22	2.7	SSW	3.2	3.3	3.1	0.4	466.8	0.00	0.0	1	0.09	11	0.0	0.00	0.0	0.623	0.000	19.0	33	2.3	17.2	6.73	 .0458	0.00	1399	1	100.0	60
23/09/16	5:00 a	4.7	4.7	3.1	84	2.2	0.9	SW	3.22	2.7	SW	4.6	4.6	4.5	1.3	467.3	0.00	0.0	63	5.42	185	0.1	0.02	0.6	0.567	0.000	19.1	33	2.4	17.3	6.72	 .0458	0.03	1388	1	100.0	60
23/09/16	6:00 a	5.2	5.3	4.7	78	1.6	1.3	WNW	4.83	5.4	W	4.3	5.0	4.2	3.4	467.5	0.00	0.0	269	23.14	571	1.2	0.28	2.5	0.549	0.000	19.6	36	4.1	17.9	7.19	 .0457	0.13	1356	1	99.1	60
23/09/16	7:00 a	6.8	6.8	5.2	72	2.1	0.9	NE	3.22	3.6	NNW	6.8	6.6	6.6	9.7	467.6	0.00	0.0	283	24.34	946	2.1	0.50	5.1	0.479	0.000	20.2	36	4.6	18.6	7.22	 .0456	0.00	1347	1	98.5	60
